EDAD_V,NIV,INGRESO,SEXO,REGION
38,8,7500,1,1
42,3,,1,2
78,0,,2,5
51,7,5300,2,6
49,6,1800,1,5
91,0,,2,2
18,3,,1,1
60,3,,2,6
32,6,,2,6
79,0,,1,2
32,2,1500,2,5
33,8,2000,2,5
35,3,2400,1,6
32,3,1800,2,2
73,2,720,1,2
53,2,,2,6
33,3,,2,3
26,6,2800,1,5
77,6,,1,6
57,2,10000,1,1
21,6,2500,1,5
76,0,,1,6
41,3,1800,1,6
55,2,,2,6
37,6,3000,1,3
59,6,,1,4
22,6,1000,2,6
51,3,,1,1
39,3,1500,2,5
21,3,2000,1,5
25,6,1350,1,6
30,6,11000,1,1
39,8,30000,2,1
21,6,2000,2,3
38,5,4000,1,5
21,3,1500,1,2
22,6,1750,2,5
50,3,2100,2,6
41,6,400,2,3
85,3,,2,5
56,8,30000,2,3
41,2,0,1,6
27,6,2000,1,1
30,6,2900,2,5
64,1,,2,2
34,6,1000,2,6
22,6,2500,1,6
27,8,,1,5
20,7,,1,5
40,6,20000,2,3
34,6,1000,1,1
42,3,1600,1,5
24,8,1000,1,6
64,2,,2,5
28,8,30000,1,6
30,8,15000,2,2
42,3,1800,2,3
35,2,3000,1,3
20,3,1500,1,3
29,8,2800,1,2
31,7,7500,1,2
66,3,,1,2
31,6,2000,2,3
22,6,,2,6
23,8,10000,1,3
19,6,,1,3
70,2,150,2,5
48,6,6500,2,2
32,8,15000,2,6
21,6,,1,3
34,2,6500,1,6
34,3,2500,1,2
70,8,,2,4
33,8,4000,2,5
19,8,500,1,2
48,3,,2,4
44,6,,2,3
46,2,4000,1,1
42,3,18000,1,1
41,6,5000,2,1
41,3,,2,2
33,6,10500,1,3
50,2,,2,5
25,6,3000,1,6
36,2,1000,2,1
23,8,2500,2,2
73,6,15000,2,3
26,3,,2,5
51,6,750,2,1
70,2,,1,2
48,8,2500,2,3
48,3,3000,2,1
53,3,4000,2,5
62,8,25000,2,3
42,3,,2,2
45,3,3500,2,5
78,3,,1,4
31,3,2500,2,2
27,6,,2,5
55,2,1000,2,3
31,8,5000,2,6
28,8,14000,2,1
60,0,,2,3
28,6,6000,1,1
36,6,6000,2,3
60,3,1400,1,6
70,2,,2,6
62,6,,2,1
54,8,,2,3
29,3,3000,1,3
29,6,,2,2
51,2,3000,2,5
60,5,,2,2
30,8,,1,5
60,2,300,2,6
63,2,,2,6
28,8,15000,1,1
62,3,,2,3
69,2,2000,2,3
46,3,,1,1
76,2,,2,5
44,3,540,2,6
45,3,1500,2,1
27,3,,1,2
51,3,1500,2,5
42,6,2000,1,5
35,6,1000,2,6
39,2,2000,2,4
49,9,,1,5
39,3,1500,1,5
37,3,,2,3
64,6,,2,2
81,2,,1,6
40,2,,2,2
69,2,6008,2,6
40,3,3500,1,1
20,2,1720,2,3
19,6,1000,2,5
65,3,,2,4
35,2,1600,2,6
21,6,1800,1,3
18,3,2500,2,4
63,2,1200,2,5
72,2,,1,2
29,3,2100,1,1
80,2,,2,6
40,6,7000,1,5
18,6,,2,5
74,2,,2,3
66,4,,2,1
46,6,1200,1,1
34,8,100,1,5
52,2,1800,1,6
70,2,,2,1
48,3,1600,1,6
27,6,3500,1,3
48,2,700,2,3
42,3,500,1,6
40,8,,1,6
53,3,4240,1,1
67,2,,2,5
34,8,4000,1,1
45,2,2500,1,3
68,3,2100,1,1
50,10,9000,2,2
79,3,,1,5
66,8,3000,1,6
60,0,6000,2,1
70,2,200,2,2
62,3,,2,5
70,2,,1,3
32,3,3000,1,5
35,6,9000,1,1
48,3,1500,2,2
32,8,,2,2
30,8,,2,5
24,6,2000,1,6
38,8,20000,2,4
31,3,,1,5
57,7,6000,1,4
76,2,,2,6
26,6,1250,1,6
39,8,15000,1,1
77,2,,2,6
53,7,,2,1
40,3,,2,6
44,8,22000,2,2
56,2,6000,1,6
33,6,,2,3
40,9,5000,1,5
39,5,,1,2
27,5,8000,2,4
48,2,10000,1,6
64,8,,1,6
28,8,8000,2,6
60,3,,1,2
58,7,1500,1,6
64,2,1000,1,3
28,2,,2,3
37,3,1500,2,3
47,2,1000,1,5
24,6,,2,1
77,2,,2,1
49,6,800,2,1
86,5,,2,2
45,3,500,2,6
34,8,14000,1,3
61,2,,2,2
48,3,,2,5
49,3,1200,2,1
35,3,,2,5
57,8,14000,2,1
56,6,750,2,1
24,3,,2,2
50,6,5000,1,5
54,3,8000,2,1
38,8,1200,2,5
34,8,12000,1,1
74,2,,2,1
66,2,0,1,5
69,2,1000,1,3
79,6,,1,5
34,2,1500,1,6
29,3,1300,2,3
51,3,,2,3
46,2,2000,1,2
42,3,500,2,2
37,3,,2,1
20,6,600,1,4
32,6,3500,2,5
70,2,,1,1
45,5,2000,1,2
37,8,13500,2,2
20,8,,2,2
84,2,,2,6
75,2,300,2,2
72,2,,1,6
49,8,,1,3
83,8,,1,6
44,3,,2,3
30,8,3000,2,6
72,3,,1,5
79,0,,1,5
41,2,2000,2,2
43,8,1800,2,3
60,0,50,2,6
74,6,,1,2
58,0,,2,1
82,0,3000,1,6
21,8,,1,5
54,6,20000,1,1
37,3,2300,1,2
33,6,,2,6
38,3,,2,1
35,3,,2,3
37,3,800,2,2
54,3,3000,1,2
49,2,,2,3
90,3,,1,1
32,3,,2,3
26,6,2800,1,2
26,3,,2,3
70,2,,1,5
18,2,2000,1,6
48,3,1800,2,2
34,8,3500,2,2
57,3,,1,2
54,3,,1,3
34,3,1200,1,6
80,8,,1,3
30,3,5000,2,4
54,2,2400,1,1
29,2,4000,1,6
71,2,1000,1,2
41,3,2100,2,3
74,2,,2,3
37,3,1600,1,2
67,2,,2,3
29,2,1500,2,6
30,8,6000,2,3
44,2,3000,1,3
64,8,,1,3
44,6,14000,2,4
24,10,,1,2
63,6,,1,4
36,3,1000,2,4
49,3,600,2,6
24,8,2000,2,2
41,8,12000,2,3
64,2,,2,5
43,3,8500,2,6
44,8,6000,2,2
31,8,10800,2,2
49,2,1000,2,6
36,6,200,2,2
47,3,,2,1
62,4,,1,2
18,6,2000,1,2
58,3,3000,1,2
74,2,,1,6
46,3,18000,1,2
29,8,,2,3
39,2,,2,5
43,6,1550,1,3
23,8,8000,1,1
35,6,12000,1,4
30,3,1000,1,2
76,0,500,1,1
18,6,,1,5
47,3,400,2,6
42,8,500,2,4
42,6,10000,1,1
35,8,1800,2,5
23,8,1800,2,3
27,8,2800,1,1
39,8,7000,1,5
91,2,,2,5
42,7,10000,2,2
56,2,600,2,3
20,6,,2,6
24,3,,2,6
92,2,,2,1
65,4,,2,6
28,6,4500,1,4
19,3,1700,2,2
19,6,2200,1,2
50,10,10000,2,5
74,0,,2,5
22,6,3000,1,1
35,6,1000,2,3
25,2,15000,2,3
23,8,19200,2,3
27,8,,2,3
62,8,,1,3
80,3,,2,4
28,3,3500,1,4
67,2,900,1,1
48,2,1500,2,2
54,3,1300,2,5
89,0,,2,5
42,6,,2,2
56,2,,1,6
21,6,500,2,5
38,3,2500,1,1
38,8,400,2,6
66,3,,2,4
21,8,400,1,2
36,2,3000,1,3
59,3,500,1,1
27,2,1000,2,5
28,3,,2,6
49,2,1000,2,2
56,2,800,1,5
47,3,,2,1
66,2,400,1,5
52,8,,2,5
68,8,,1,4
53,3,1800,1,6
71,3,,1,1
51,6,5000,1,4
51,3,600,1,5
39,8,25000,1,5
52,3,,1,5
24,8,8000,1,4
49,2,,2,2
61,3,,2,2
34,7,,2,5
65,8,,2,2
33,6,4000,1,5
37,6,16000,1,6
34,6,12000,2,1
57,8,15000,1,1
49,8,60000,1,3
60,5,,2,1
33,8,2000,1,6
20,3,500,2,1
59,2,6200,1,5
24,6,700,2,2
19,3,,1,1
37,3,,2,6
63,2,2000,1,1
33,8,6300,1,5
36,10,,1,3
22,8,4000,2,1
57,8,8500,2,3
55,3,,2,5
33,6,1800,2,5
36,2,,2,5
19,8,,2,1
42,3,1800,2,2
33,3,,2,5
65,3,,2,1
39,2,1200,2,4
28,0,4000,1,1
37,10,7000,2,1
68,6,,2,5
31,8,3500,1,6
49,7,5000,2,1
46,6,,2,6
57,3,2000,1,6
29,6,1500,2,3
47,2,2000,2,6
69,3,0,2,2
54,6,,1,6
49,6,3000,1,1
67,2,,2,2
67,2,800,2,5
58,2,,2,6
42,3,3500,1,5
40,3,700,2,6
30,2,,2,6
44,2,2500,1,1
29,3,1500,1,1
58,3,,2,2
28,2,,2,5
36,3,2600,1,1
30,8,,2,2
34,6,3000,1,5
58,6,,2,6
38,6,8000,2,2
62,8,9000,1,1
23,8,1500,2,3
98,2,,2,3
49,2,450,1,6
39,3,2500,1,1
67,6,,1,5
53,6,7000,1,6
23,3,5000,1,6
30,3,1500,2,2
49,8,16000,2,3
45,6,,2,5
55,6,,2,2
64,5,,2,2
78,2,,2,6
58,0,200,1,3
58,3,,2,1
31,8,32000,1,1
24,3,2000,1,4
25,8,,2,5
29,6,1300,2,5
28,6,2000,1,2
59,8,,1,6
29,6,8000,2,1
45,3,2000,2,3
73,6,,2,2
44,8,,2,2
38,8,10000,1,3
46,8,2500,2,1
35,2,1600,2,5
53,3,4500,2,3
53,3,800,2,6
20,6,1600,1,1
30,7,2000,1,6
31,3,2500,1,3
28,3,2300,1,3
76,3,,2,3
66,3,,2,1
52,5,,2,1
23,8,8000,2,1
62,2,4500,2,1
29,8,1500,2,1
44,2,1000,1,2
56,2,1500,1,5
41,2,3100,2,6
21,8,1100,2,2
59,5,1500,2,3
63,3,2000,1,2
30,2,600,1,6
30,6,2000,1,1
49,7,8000,2,6
37,3,,2,1
48,6,4500,2,6
90,3,,2,5
67,6,,2,5
32,3,,2,6
68,2,,2,5
33,6,3000,2,5
30,3,1800,1,5
58,2,,2,5
37,3,1200,2,5
65,3,,2,6
27,6,3500,1,6
51,8,,1,2
65,10,,2,3
69,2,,2,5
21,3,1500,2,6
85,6,,2,2
27,6,1500,2,6
53,2,,2,2
19,3,,2,2
32,8,20000,1,4
50,8,8000,1,6
49,3,2000,1,3
32,3,1200,2,1
69,2,,2,5
36,6,600,2,5
78,8,,1,4
24,3,,2,5
40,8,500,2,3
45,8,2180,1,1
48,2,,2,6
66,2,,2,3
18,6,2400,1,2
40,3,2000,1,5
43,0,,2,6
38,8,1000,2,1
39,8,18000,1,4
43,3,2000,1,2
56,8,21000,1,3
44,8,14000,2,1
55,3,2300,2,3
26,8,2200,2,3
46,3,,2,5
25,6,20000,1,1
45,5,18000,2,4
56,7,,2,2
70,0,,1,6
35,6,,1,6
51,8,70000,1,1
39,3,1500,1,6
37,8,2500,2,6
43,8,18000,1,1
61,8,,2,4
22,6,1900,2,1
20,6,,2,5
62,6,12000,1,3
36,3,,2,6
62,8,,2,2
48,8,3500,2,5
29,8,2000,2,5
32,7,,2,3
51,8,3000,2,5
83,2,,2,2
50,3,2000,1,3
24,6,,2,4
42,6,,2,3
64,2,,2,6
48,6,6000,2,5
74,2,500,1,6
18,6,1000,2,1
33,6,2000,2,6
48,3,1500,2,5
29,3,600,2,6
25,8,5500,2,4
20,3,,1,1
19,6,,2,1
35,8,1500,2,5
32,2,600,1,2
70,8,,1,5
58,3,,1,1
25,6,2500,1,6
60,8,50000,1,2
59,2,500,2,3
47,6,2068,2,5
84,2,,2,4
52,8,30000,1,2
60,8,2000,2,5
38,6,4000,1,2
39,6,1300,2,5
70,6,,1,4
21,6,2100,1,1
61,8,,2,2
22,6,2300,1,5
24,3,1200,2,1
41,6,5000,1,1
59,2,,2,2
56,3,2400,1,3
35,8,15000,2,2
42,2,1000,2,1
29,8,5000,1,6
38,8,10000,1,4
19,3,,2,6
26,3,1800,2,1
59,3,,1,5
24,8,,1,4
48,6,5000,2,1
33,6,,2,3
23,7,,1,3
52,6,10000,1,6
79,8,,2,1
73,2,500,2,1
21,5,500,1,6
19,6,,1,3
34,6,5000,2,1
28,6,1500,2,4
76,0,,1,6
43,8,12000,1,5
43,2,2000,1,2
43,2,,2,3
69,0,,1,1
61,8,,2,3
66,8,,2,1
39,6,3700,2,3
58,2,,2,6
51,6,,2,1
42,6,,2,5
51,6,1000,2,5
26,3,1500,2,1
34,6,1500,2,2
44,0,,2,5
36,3,1800,1,5
38,3,2500,2,1
53,3,4000,1,6
18,6,,2,2
64,3,,1,1
69,8,,2,3
68,2,,1,6
43,3,1000,2,5
48,8,16000,1,5
33,3,500,2,6
30,6,3000,2,5
59,5,200,2,3
65,8,,2,5
30,3,700,2,2
72,0,300,1,6
74,1,,2,2
48,2,1500,1,6
43,3,2500,2,3
43,2,800,1,5
25,3,2500,1,5
53,7,4000,2,5
55,3,,2,3
22,3,2500,1,3
38,2,1400,2,5
30,6,1820,2,2
58,3,,2,1
58,7,2000,1,6
25,6,15000,2,3
42,7,2000,2,1
38,3,3000,1,2
58,2,,2,2
54,6,8000,1,1
30,6,800,2,5
29,6,3000,1,1
27,6,300,2,2
44,2,600,1,6
64,2,,2,2
38,3,,2,1
59,10,28000,1,6
54,3,2500,2,1
43,3,,1,2
39,3,12000,2,2
55,6,3000,1,4
45,6,3800,1,3
65,2,,2,6
31,10,40000,1,1
70,8,5000,2,2
37,5,8000,1,2
50,3,2700,1,3
23,3,5000,1,2
43,3,5000,1,2
68,2,,2,1
55,3,2000,1,4
51,3,2500,1,1
18,2,,1,1
53,3,2200,1,1
59,8,10000,1,2
43,3,7000,2,2
27,3,1500,2,5
19,3,1500,1,5
39,6,3800,1,3
38,10,35000,1,1
54,2,1500,2,3
62,2,,2,6
77,10,,1,5
39,6,2500,2,6
59,3,600,1,5
70,3,1400,2,5
31,7,15000,1,5
42,3,,2,3
48,7,2000,1,2
21,6,800,2,3
21,8,12000,2,6
50,0,,2,3
35,2,3000,1,3
40,6,2500,2,6
32,3,0,2,6
63,5,7700,2,1
26,6,1500,2,6
62,3,500,2,6
26,3,,2,3
28,8,10000,2,4
44,2,2500,1,2
35,10,,2,3
38,3,1500,1,1
52,6,15000,1,1
63,2,,2,5
61,2,1500,2,2
20,6,4600,2,5
39,3,1200,1,1
46,3,2600,2,2
25,8,4500,2,6
20,3,16000,1,2
85,6,,2,4
25,6,2500,2,2
64,8,3500,1,6
59,7,14000,2,6
41,2,500,2,6
65,3,10000,1,1
32,6,2900,2,1
40,3,1000,2,6
31,8,20000,2,5
63,3,,2,1
33,3,800,2,6
53,3,1500,1,5
30,8,3000,1,2
42,3,,2,3
29,3,2300,2,2
36,6,1500,1,2
36,8,25000,2,1
50,3,1600,2,1
19,6,3000,1,6
23,8,2100,1,2
47,6,15000,1,4
43,0,1000,2,4
29,6,,2,1
70,3,1000,1,5
37,8,4000,1,1
28,6,300,2,2
30,8,6000,2,5
40,3,2500,2,2
68,2,,2,5
36,6,15000,1,2
70,0,,1,3
75,3,,2,6
18,6,,2,3
38,10,25000,2,2
35,10,45000,1,2
54,6,2500,1,3
31,3,2000,2,2
47,6,,2,2
30,3,,2,2
20,3,1500,2,1
41,3,2200,1,1
60,3,,2,1
68,2,,2,2
65,8,1200,1,3
53,6,3000,2,4
83,5,,2,3
38,3,,2,2
40,8,4000,2,1
36,6,20000,1,1
60,6,1000,2,6
77,2,400,1,5
20,6,,2,2
30,8,,2,2
35,8,5000,2,4
42,8,,1,4
33,3,1000,2,5
40,6,,1,3
57,2,,2,3
43,6,,2,2
32,3,1700,1,3
51,2,1200,1,2
32,6,800,2,5
46,6,15000,2,1
18,6,,1,2
48,6,8000,1,1
44,3,1500,1,1
40,8,15000,1,6
68,8,6000,2,5
42,2,2000,1,1
42,3,2000,2,2
28,8,,1,3
27,8,3500,2,1
66,8,,1,2
28,8,10000,1,1
63,2,1500,1,5
32,7,600,2,6
29,3,5000,1,1
50,2,,2,3
40,6,10000,1,5
83,6,,1,2
70,2,,2,5
47,6,1900,1,2
72,11,,2,4
56,2,1250,2,3
38,6,1800,1,3
31,10,24000,1,4
49,6,3000,1,6
58,6,8000,1,5
25,5,19000,2,1
73,2,,2,6
71,2,,1,5
42,3,3000,1,6
39,6,3700,2,2
30,8,32000,1,1
58,7,,2,1
49,2,350,2,6
73,6,,2,1
34,6,5000,2,2
46,2,1000,1,5
56,8,,1,4
39,8,3800,1,6
59,3,300,2,5
36,6,6000,2,3
62,6,5350,1,3
40,0,1000,2,6
32,8,15000,2,5
36,3,2500,1,6
28,2,2000,2,3
71,8,,1,6
33,6,2000,2,3
48,2,,2,1
62,2,,2,6
47,2,,2,6
39,8,3000,2,5
28,8,,2,1
23,8,15000,1,1
84,3,,1,1
37,10,,1,5
54,3,7000,1,3
50,8,8000,1,6
51,8,3600,1,2
42,3,1600,1,6
50,3,1800,2,2
40,3,6000,1,3
53,2,,1,6
18,8,2100,1,3
24,3,,2,6
27,3,,2,6
30,8,5000,2,6
67,3,,2,4
41,3,8000,2,4
31,2,5000,1,5
73,0,,2,6
55,2,900,1,6
57,2,3200,2,1
69,2,,2,6
20,6,1500,1,3
18,3,2200,1,3
29,11,,2,2
49,2,,2,3
38,8,6800,1,3
30,3,,2,5
68,2,,2,5
42,7,1500,1,5
38,2,1400,1,3
57,3,1000,2,2
53,3,,1,2
97,0,,2,5
43,6,12000,2,2
36,3,8000,1,6
72,2,,2,5
48,7,1200,2,5
29,8,,2,1
46,3,,2,5
72,3,,1,5
39,8,2000,2,3
59,0,,2,6
26,3,1400,2,6
52,3,4000,1,2
47,3,2000,1,3
46,6,0,1,5
30,3,500,2,1
25,3,1500,2,5
41,3,2000,1,5
49,3,,2,6
55,8,20000,1,6
95,2,,1,1
26,3,,2,3
38,6,3800,2,3
33,10,40000,2,4
49,2,4000,1,6
18,6,,2,5
18,6,,2,1
48,6,13000,2,4
22,6,3000,2,6
26,3,4500,1,5
41,2,,2,6
50,6,2000,1,3
29,8,6000,2,2
57,8,3000,2,1
75,2,,1,3
33,7,3000,2,2
38,6,2800,1,5
67,8,10000,2,2
25,3,1800,1,3
36,6,7000,2,3
51,3,5000,2,6
55,8,,1,5
30,3,,2,1
39,8,3500,1,1
72,0,1000,1,6
24,3,6000,2,2
39,8,12000,1,5
27,3,2000,1,2
54,8,20000,2,6
46,3,,2,6
66,6,1900,1,2
65,7,,2,3
50,2,1800,1,6
55,7,,2,2
29,6,,2,3
40,10,9000,2,1
58,2,600,2,6
80,8,,1,2
20,3,,2,2
50,7,1500,1,5
48,3,1000,2,5
32,6,3500,2,3
44,3,,2,5
18,3,,2,3
19,6,1600,1,2
26,8,,2,1
64,6,,2,6
26,6,,1,4
32,6,3000,1,2
27,8,4500,2,1
32,8,,2,3
19,8,3000,1,6
56,3,,2,5
32,6,1500,2,2
70,5,,2,1
45,6,3000,2,5
55,3,350,2,5
62,2,2000,1,3
51,3,,1,6
54,8,6000,1,1
55,2,,2,6
36,8,10000,1,1
62,2,1000,1,1
36,8,25000,1,1
41,3,,2,6
34,6,,2,5
54,3,,2,1
21,6,,2,3
51,6,3000,1,6
50,3,2000,1,2
42,6,6000,2,5
29,3,5000,1,6
52,3,,2,1
50,3,,2,2
81,8,40000,1,1
65,0,1000,1,3
56,6,1000,2,3
43,8,38000,2,6
45,8,,2,2
57,2,,1,6
75,2,,1,6
57,10,1000,1,2
23,3,2000,2,2
21,6,1500,1,2
37,3,2400,1,6
47,8,,2,5
88,2,,1,3
24,8,3000,2,2
53,10,9000,1,2
41,2,800,1,6
56,3,350,2,2
33,8,10000,2,4
52,8,8000,2,4
40,3,2400,1,1
27,8,25000,2,2
77,2,,1,5
78,2,,2,2
18,6,,2,1
45,6,8000,1,1
22,3,,2,2
43,7,1700,2,2
43,3,1500,1,5
48,8,1700,2,3
22,6,,1,5
22,2,,2,6
65,2,,2,5
64,2,,2,3
31,8,1250,2,3
23,3,,2,5
33,3,500,2,2
57,6,6000,1,6
57,2,3800,1,3
19,6,,2,2
31,3,500,2,3
30,6,3500,2,3
22,6,1000,1,2
59,3,1000,1,3
33,6,2500,2,5
48,2,2000,1,1
75,2,,2,3
63,6,11000,1,4
42,7,6000,2,1
53,3,,2,5
34,8,10000,1,2
80,0,,2,3
36,8,5000,2,1
26,3,,2,5
65,3,250,2,3
65,10,46000,2,3
34,6,1050,2,6
36,8,,1,3
60,10,,1,6
54,2,,1,5
35,3,,2,2
44,5,,2,5
25,6,800,2,5
26,6,,2,6
25,8,600,2,1
71,6,200,2,5
32,2,5000,1,1
63,11,15000,2,2
45,2,200,1,6
34,3,1000,2,5
42,6,6000,1,1
74,8,,2,5
26,3,1200,2,3
25,8,3000,1,5
51,6,70000,1,1
43,2,,2,3
42,2,1800,1,5
30,3,4000,1,6
40,3,1500,2,2
33,8,8000,2,5
32,3,800,2,6
35,3,500,2,2
78,8,,2,4
65,5,,2,2
28,8,10000,1,2
41,7,,1,2
49,6,1300,1,5
62,6,2800,1,1
45,3,,1,2
32,6,800,2,5
55,3,,2,2
26,7,,2,2
30,8,,2,1
43,6,,2,6
52,3,5200,1,3
70,2,,2,5
30,6,12000,1,1
46,7,4500,2,6
73,2,4000,1,3
46,2,,2,5
51,8,7000,1,1
71,2,1000,1,2
42,3,6000,1,4
30,6,,1,3
43,8,3900,2,5
39,6,2800,1,5
77,2,,2,1
51,2,2800,1,6
44,6,,2,5
52,2,,2,2
69,2,2400,1,1
55,6,,2,1
45,3,1800,2,1
53,6,3500,1,6
65,2,,2,3
40,6,,2,3
48,8,,2,3
45,2,500,2,3
48,8,1800,1,1
36,6,2500,1,5
20,6,9500,2,4
18,6,,1,4
19,6,,2,4
34,3,2000,1,2
23,8,12000,1,2
46,8,35000,1,6
80,0,,1,3
55,3,,1,3
42,8,,1,1
61,2,,2,1
71,2,,2,6
80,8,,2,3
51,10,4000,1,2
54,2,,2,5
22,8,,2,2
52,3,1000,1,5
42,3,6500,1,1
40,2,2500,1,6
80,8,,2,3
45,7,,2,2
66,5,,2,3
21,8,9000,1,2
39,3,1200,2,2
84,0,,1,6
60,4,,1,1
41,3,,2,3
33,6,400,2,5
56,5,,2,2
46,8,12000,1,3
44,10,50000,1,1
57,5,9000,1,3
84,0,,2,6
63,2,3400,2,5
52,5,,2,4
34,8,20000,1,2
20,3,1750,1,2
62,5,10000,2,3
42,6,1800,1,2
70,2,2000,1,5
72,8,,1,4
29,8,8000,1,6
64,8,2000,1,2
66,8,25000,1,6
66,7,,1,4
28,3,,1,3
44,2,1200,2,1
72,2,,1,2
40,6,,2,5
34,3,,2,2
35,8,,2,2
34,10,20000,1,1
46,3,2200,2,5
63,2,,2,1
45,7,9500,2,3
18,6,,1,5
24,3,1800,2,5
56,3,1800,1,5
19,8,,1,2
48,2,1200,2,3
53,3,3500,1,6
57,3,900,1,3
49,6,40000,1,4
56,3,,2,2
35,6,6000,1,6
80,2,,2,1
59,7,,1,2
21,8,,1,1
25,6,1800,1,5
48,3,12000,2,3
22,3,1800,1,3
49,3,1000,2,6
39,3,2000,2,6
66,6,200,2,1
24,8,2500,1,5
49,3,8400,1,6
44,9,30000,1,1
59,3,2000,1,1
30,6,2000,2,2
73,0,600,1,5
42,8,15000,1,2
39,8,40000,1,6
22,3,1200,1,5
54,7,15000,1,3
54,3,,2,1
36,3,6014,2,1
56,2,1800,2,1
79,2,4000,1,1
58,3,2100,1,5
24,6,1400,2,2
20,8,1700,1,2
48,8,1000,2,5
65,8,,2,3
27,8,0,1,2
36,8,40000,2,3
48,3,1500,2,1
59,3,2500,1,2
52,3,1800,2,1
49,6,9000,1,3
35,3,10000,1,5
58,3,,1,2
19,8,,2,3
79,2,,1,2
49,6,2000,1,5
30,2,,2,6
23,6,5000,2,2
54,3,1200,1,3
37,2,2100,1,3
55,3,3000,1,4
78,2,,1,3
35,8,20000,1,4
18,6,1600,1,1
48,10,,1,3
79,8,,1,3
32,6,1200,2,5
53,3,,2,4
33,0,,1,5
37,2,2000,1,5
22,3,4000,1,1
55,6,2500,1,1
62,6,,2,1
35,2,1800,1,5
22,6,1800,1,1
29,2,3000,1,3
74,3,,2,2
48,8,14000,1,4
38,2,,2,3
24,3,1500,1,1
44,3,1200,2,5
56,3,,2,1
62,2,900,2,5
50,6,,2,1
72,8,,2,2
66,2,,2,3
62,2,1000,2,5
27,5,,1,2
53,2,2000,1,6
76,8,6000,1,6
20,2,,2,6
84,2,,2,1
66,2,,2,1
38,3,300,2,2
33,3,1700,2,3
55,8,,1,2
21,8,,2,2
18,3,500,2,4
27,6,2000,2,2
63,3,1000,2,5
53,6,15000,2,4
71,2,,2,2
44,3,1000,2,5
52,3,6000,1,1
69,2,1200,1,4
20,6,3000,2,5
60,2,,2,5
74,2,0,2,5
30,8,20000,1,5
74,2,,2,4
71,2,500,2,5
42,8,45000,2,4
52,6,8000,2,5
71,2,,2,6
32,6,1000,2,3
51,3,3200,1,1
76,3,,1,2
40,8,7000,1,2
23,8,3000,1,2
28,8,7000,2,5
44,3,1500,1,5
19,6,3500,1,5
44,2,2200,1,5
41,8,19000,1,1
29,6,2100,2,2
29,3,2200,2,2
22,8,,2,5
58,8,7000,2,3
56,6,,1,2
32,6,3500,2,6
90,3,25000,2,6
63,8,2000,2,1
43,8,,2,2
38,3,,2,5
83,2,,2,3
76,2,,1,1
26,6,,2,5
31,8,6000,2,1
30,6,1000,1,6
41,2,2300,1,2
45,3,1700,1,5
23,3,2000,2,3
66,2,,2,3
60,3,,2,2
49,3,2300,2,5
28,3,2000,2,6
41,2,1200,1,1
24,6,,2,1
45,8,10000,2,1
69,2,,2,5
58,3,3000,1,5
56,3,1750,1,2
50,2,,2,6
43,2,200,1,3
29,8,12000,1,6
47,3,3000,1,2
73,6,,1,1
47,3,2000,1,1
19,3,8000,1,2
29,6,1500,1,5
57,8,,1,3
48,3,,2,5
60,3,,2,4
19,6,1800,1,2
63,7,,2,3
26,3,,2,2
58,3,7000,1,3
58,8,,2,3
39,6,500,2,6
59,5,,2,5
47,8,18000,2,4
48,2,1000,2,3
21,2,,2,6
55,2,,2,6
48,8,25000,2,5
65,0,500,2,6
58,8,,1,3
57,8,,2,5
30,8,9000,2,5
25,6,11200,1,1
62,6,,2,3
42,6,200,2,5
23,6,,1,3
64,0,,1,6
32,6,2000,1,6
21,6,2200,1,1
35,3,750,1,6
36,2,3000,1,3
68,2,1500,1,6
40,8,30000,1,3
33,8,14000,1,3
23,8,12000,1,4
23,8,,1,3
65,3,300,2,3
48,8,4500,2,6
32,11,20000,1,1
32,8,3000,1,2
20,8,,2,4
28,3,1800,1,2
65,2,3000,1,6
25,3,,2,2
53,8,6000,1,5
29,2,,2,5
42,8,2400,2,1
38,7,4500,1,6
38,3,2500,1,2
42,8,30000,2,3
59,11,30000,1,1
61,8,1800,2,4
57,2,,2,5
69,2,,2,3
82,5,,2,2
65,8,20000,2,2
47,6,,1,6
32,8,25000,2,2
33,8,7000,2,1
35,2,,2,5
28,6,3000,1,2
33,10,2500,1,3
59,5,3000,2,6
33,8,1000,2,2
61,2,,2,6
51,2,350,2,6
67,0,750,2,2
28,8,,2,5
55,3,,2,2
43,6,3000,2,6
72,2,400,2,5
54,3,300,2,6
62,6,,1,6
18,3,300,2,5
22,8,,1,6
41,3,,2,5
24,8,2000,2,2
44,2,600,2,5
26,6,18000,1,2
78,2,,1,1
45,8,0,2,5
55,3,20000,1,2
25,3,1812,1,2
41,10,20000,1,3
23,8,15000,1,6
84,2,,2,6
33,3,1500,1,6
68,2,,2,5
49,8,4200,1,3
19,6,,1,4
34,3,10000,1,3
46,3,1000,1,6
53,3,3500,1,1
59,2,3000,1,1
34,6,10000,1,6
52,2,3000,2,3
40,3,,2,3
31,6,,2,2
27,6,30000,1,6
65,3,,2,2
46,2,2200,1,6
23,3,4000,1,4
35,6,4000,1,1
50,3,2000,2,4
31,8,6750,2,1
26,6,2000,1,5
39,3,750,2,1
33,8,8000,1,3
23,8,,1,1
35,6,,2,6
35,8,9000,1,2
42,2,,2,6
30,0,,1,2
68,2,,2,5
65,10,10000,1,2
43,3,200,2,5
